node_name,execution_time,node_started_at,node_finished_at,node_status,dbt_pid,thread_name
min_surviving_bp,0.22663354873657227,2022-08-11T18:39:56.376907,2022-08-11T18:39:56.609894,success,58775,1
mortality,0.28414368629455566,2022-08-11T18:39:56.610711,2022-08-11T18:39:56.896787,success,58775,1
neuroblock_dose,0.6899194717407227,2022-08-11T18:39:56.897287,2022-08-11T18:39:57.589342,success,58775,1
norepinephrine_durations,3.307886838912964,2022-08-11T18:39:57.590285,2022-08-11T18:40:00.900300,success,58775,1
number_of_patients,0.056014060974121094,2022-08-11T18:40:00.900815,2022-08-11T18:40:00.959484,success,58775,1
phenylephrine_dose,3.881716728210449,2022-08-11T18:40:00.960107,2022-08-11T18:40:04.844109,success,58775,1
phenylephrine_durations,3.624746322631836,2022-08-11T18:40:04.844722,2022-08-11T18:40:08.471512,success,58775,1
pivoted_bg,0.1326761245727539,2022-08-11T18:40:08.472314,2022-08-11T18:40:08.607791,success,58775,1
pivoted_fio2,0.06527924537658691,2022-08-11T18:40:08.609062,2022-08-11T18:40:08.678207,success,58775,1
pivoted_gcs,0.05011606216430664,2022-08-11T18:40:08.678939,2022-08-11T18:40:08.731451,success,58775,1
pivoted_height,0.05763721466064453,2022-08-11T18:40:08.732326,2022-08-11T18:40:09.308387,success,58775,1
pivoted_icp,0.06012749671936035,2022-08-11T18:40:09.309804,2022-08-11T18:40:09.373159,success,58775,1
pivoted_invasive_lines,0.1894702911376953,2022-08-11T18:40:09.373808,2022-08-11T18:40:09.565213,success,58775,1
pivoted_lab,0.14236164093017578,2022-08-11T18:40:09.565968,2022-08-11T18:40:09.710998,success,58775,1
gcs,0.5253355503082275,2022-08-15T18:04:18.001772,2022-08-15T18:04:18.531290,success,80396,4
epinephrine_durations,1.3281798362731934,2022-08-15T18:04:17.199717,2022-08-15T18:04:18.532321,success,80396,5
gcs_first_day,0.3350400924682617,2022-08-15T18:04:18.351156,2022-08-15T18:04:19.217472,success,80396,3
hco,0.4090573787689209,2022-08-15T18:04:18.534898,2022-08-15T18:04:19.218826,success,80396,5
glucose,0.4822854995727539,2022-08-15T18:04:18.533920,2022-08-15T18:04:19.220212,success,80396,4
height,0.16480517387390137,2022-08-15T18:04:19.221857,2022-08-15T18:04:19.399826,success,80396,5
icd9count,0.16629934310913086,2022-08-15T18:04:19.400727,2022-08-15T18:04:19.572029,success,80396,5
heart_rate,0.4880564212799072,2022-08-15T18:04:19.221135,2022-08-15T18:04:19.714638,success,80396,3
icd9agelimited,0.7264401912689209,2022-08-15T18:04:19.222305,2022-08-15T18:04:19.956124,success,80396,4
icd9vagehistogram,0.48924732208251953,2022-08-15T18:04:19.572627,2022-08-15T18:04:20.064536,success,80396,5
icd9vicd9count,0.3069028854370117,2022-08-15T18:04:19.956961,2022-08-15T18:04:20.267602,success,80396,4
icd9vicd9agelimited,0.6784989833831787,2022-08-15T18:04:19.715366,2022-08-15T18:04:20.396420,success,80396,3
isuprel_durations,0.0944359302520752,2022-08-15T18:04:20.397059,2022-08-15T18:04:20.493928,success,80396,3
icustay_times,0.3466610908508301,2022-08-15T18:04:20.268591,2022-08-15T18:04:20.617791,success,80396,4
icustay_detail,1.6338670253753662,2022-08-15T18:04:20.110423,2022-08-15T18:04:21.746565,success,80396,5
elixhauser_quan,4.988096237182617,2022-08-15T18:04:16.864358,2022-08-15T18:04:21.855893,success,80396,2
kdigo_creatinine,1.463348388671875,2022-08-15T18:04:20.495123,2022-08-15T18:04:21.965546,success,80396,3
min_surviving_bp,0.3846719264984131,2022-08-15T18:04:21.966300,2022-08-15T18:04:22.354131,success,80396,3
mortality,0.5162844657897949,2022-08-15T18:04:22.354780,2022-08-15T18:04:22.875229,success,80396,3
labs_first_day,2.7304041385650635,2022-08-15T18:04:20.618419,2022-08-15T18:04:23.351865,success,80396,4
milrinone_durations,1.6852667331695557,2022-08-15T18:04:21.857088,2022-08-15T18:04:23.546853,success,80396,2
number_of_patients,0.0942833423614502,2022-08-15T18:04:23.548261,2022-08-15T18:04:23.646411,success,80396,2
martin,2.2020792961120605,2022-08-15T18:04:21.747036,2022-08-15T18:04:23.953133,success,80396,5
neuroblock_dose,1.3355836868286133,2022-08-15T18:04:22.876199,2022-08-15T18:04:24.214881,success,80396,3
pivoted_bg,0.16701531410217285,2022-08-15T18:04:24.215670,2022-08-15T18:04:24.386166,success,80396,3
pivoted_fio2,0.09011292457580566,2022-08-15T18:04:24.386744,2022-08-15T18:04:24.479893,success,80396,3
pivoted_gcs,0.09348464012145996,2022-08-15T18:04:24.480932,2022-08-15T18:04:24.578220,success,80396,3
pivoted_height,0.10608839988708496,2022-08-15T18:04:24.579191,2022-08-15T18:04:24.689759,success,80396,3
pivoted_icp,0.09261679649353027,2022-08-15T18:04:24.690730,2022-08-15T18:04:24.786810,success,80396,3
pivoted_invasive_lines,0.3801000118255615,2022-08-15T18:04:24.787900,2022-08-15T18:04:25.171749,success,80396,3
pivoted_lab,0.21015667915344238,2022-08-15T18:04:25.172565,2022-08-15T18:04:25.387184,success,80396,3
pivoted_rrt,0.6277577877044678,2022-08-15T18:04:25.388815,2022-08-15T18:04:26.569316,success,80396,3
norepinephrine_durations,7.2077600955963135,2022-08-15T18:04:23.353064,2022-08-15T18:04:30.564875,success,80396,4
pivoted_vital,0.13600993156433105,2022-08-15T18:04:30.565952,2022-08-15T18:04:30.705674,success,80396,4
potassium,0.5728974342346191,2022-08-15T18:04:30.706585,2022-08-15T18:04:31.283697,success,80396,4
phenylephrine_dose,7.75229549407959,2022-08-15T18:04:23.646935,2022-08-15T18:04:31.402832,success,80396,2
phenylephrine_durations,7.606942892074585,2022-08-15T18:04:23.953879,2022-08-15T18:04:31.563538,success,80396,5
rr,0.4601709842681885,2022-08-15T18:04:31.403900,2022-08-15T18:04:31.866924,success,80396,2
sbp,0.5040056705474854,2022-08-15T18:04:31.867930,2022-08-15T18:04:32.375517,success,80396,2
sodium,0.36485910415649414,2022-08-15T18:04:32.376461,2022-08-15T18:04:32.745276,success,80396,2
temp,0.3881642818450928,2022-08-15T18:04:32.746466,2022-08-15T18:04:33.138451,success,80396,2
rbc_transfusion,2.0751421451568604,2022-08-15T18:04:31.284330,2022-08-15T18:04:33.362242,success,80396,4
rrt_first_day,2.5327045917510986,2022-08-15T18:04:31.564440,2022-08-15T18:04:34.100344,success,80396,5
pivoted_uo,8.999588251113892,2022-08-15T18:04:26.621759,2022-08-15T18:04:35.624114,success,80396,3
vasopressin_dose,2.086259126663208,2022-08-15T18:04:35.625021,2022-08-15T18:04:37.714987,success,80396,3
vasopressin_durations,1.5622611045837402,2022-08-15T18:04:37.716439,2022-08-15T18:04:39.282047,success,80396,3
uo,8.1691415309906,2022-08-15T18:04:33.139106,2022-08-15T18:04:41.311488,success,80396,2
ventilation_classification,0.19834661483764648,2022-08-15T18:04:41.312627,2022-08-15T18:04:41.514597,success,80396,2
vitals_first_day,0.1135859489440918,2022-08-15T18:04:41.515473,2022-08-15T18:04:41.633143,success,80396,2
wbc,0.5039803981781006,2022-08-15T18:04:41.633903,2022-08-15T18:04:42.140706,success,80396,2
blood_gas_first_day_arterial,0.17139625549316406,2022-08-15T18:04:42.141524,2022-08-15T18:04:42.327220,success,80396,2
height_first_day,0.37845468521118164,2022-08-15T18:04:42.328535,2022-08-15T18:04:42.717388,success,80396,2
weight_durations,0.10619187355041504,2022-08-15T18:04:42.717987,2022-08-15T18:04:42.828470,success,80396,2
urine_output,9.497748851776123,2022-08-15T18:04:33.363129,2022-08-15T18:04:42.866623,success,80396,4
elixhauser_score_ahrq,0.17439675331115723,2022-08-15T18:04:42.868752,2022-08-15T18:04:43.047393,success,80396,4
weight_first_day,0.3057866096496582,2022-08-15T18:04:42.829625,2022-08-15T18:04:43.138987,success,80396,2
elixhauser_score_quan,0.1600642204284668,2022-08-15T18:04:43.140109,2022-08-15T18:04:43.303956,success,80396,2
urine_output_first_day,9.476518392562866,2022-08-15T18:04:34.101173,2022-08-15T18:04:43.581359,success,80396,5
pivoted_bg_art,0.10143685340881348,2022-08-15T18:04:43.582134,2022-08-15T18:04:43.686561,success,80396,5
ventilation_durations,0.15797138214111328,2022-08-15T18:04:43.742884,2022-08-15T18:04:44.371053,success,80396,5
meld,0.6043229103088379,2022-08-15T18:04:43.304877,2022-08-15T18:04:44.372374,success,80396,2
icustay_hours,1.1525771617889404,2022-08-15T18:04:43.048510,2022-08-15T18:04:44.373869,success,80396,4
qsofa,0.36261725425720215,2022-08-15T18:04:44.374710,2022-08-15T18:04:44.747050,success,80396,5
sirs,0.36893677711486816,2022-08-15T18:04:44.375367,2022-08-15T18:04:44.754982,success,80396,2
heightweight,0.2996792793273926,2022-08-15T18:04:44.748707,2022-08-15T18:04:45.055017,success,80396,5
epinephrine_dose,1.467728614807129,2022-08-15T18:04:44.376288,2022-08-15T18:04:45.851657,success,80396,4
lods,0.6466903686523438,2022-08-15T18:04:45.852635,2022-08-15T18:04:46.502198,success,80396,4
mlods,0.5093605518341064,2022-08-15T18:04:46.502976,2022-08-15T18:04:47.014969,success,80396,4
norepinephrine_dose,6.4065117835998535,2022-08-15T18:04:44.757116,2022-08-15T18:04:51.176820,success,80396,2
sapsii,5.7050230503082275,2022-08-15T18:04:47.016222,2022-08-15T18:04:52.725228,success,80396,4
ventilation_first_day,0.31319427490234375,2022-08-15T18:04:52.726598,2022-08-15T18:04:53.044066,success,80396,4
sofa,7.185093641281128,2022-08-15T18:04:51.177827,2022-08-15T18:04:58.365889,success,80396,2
vasopressor_durations,19.163808345794678,2022-08-15T18:04:39.282998,2022-08-15T18:04:58.450574,success,80396,3
saps,0.9355990886688232,2022-08-15T18:04:58.452045,2022-08-15T18:04:59.391156,success,80396,3
oasis,1.83974027633667,2022-08-15T18:04:58.366609,2022-08-15T18:05:00.209277,success,80396,2
apsiii,8.069478750228882,2022-08-15T18:04:53.045876,2022-08-15T18:05:01.118523,success,80396,4
abx_prescriptions_list,65.06841588020325,2022-08-15T18:04:10.305357,2022-08-15T18:05:15.379421,success,80396,1
suspicion_of_infection,14.68083667755127,2022-08-15T18:05:15.380677,2022-08-15T18:05:30.064436,success,80396,3
kdigo_uo,490.6974711418152,2022-08-15T18:04:45.055672,2022-08-15T18:12:55.756477,success,80396,5
kdigo_stages,9.327646493911743,2022-08-15T18:12:55.757747,2022-08-15T18:13:05.087189,success,80396,4
kdigo_stages_7day,0.9334282875061035,2022-08-15T18:13:05.088890,2022-08-15T18:13:06.030007,success,80396,3
kdigo_stages_48hr,0.9364745616912842,2022-08-15T18:13:05.088445,2022-08-15T18:13:06.031978,success,80396,2
kdigo_uo,534.2803835868835,2022-08-16T19:45:25.992082,2022-08-16T19:54:20.275619,success,164615,1
